Alias,Women Count,Men Count,Total Voters,Turnout,Perc Turnout,GD Share of the turnout,GD vote count,GD share of the perc turnout,
00.64.30,284,283,567,370,0.65,0.51081,189,0.333333333,
00.64.31,338,309,647,373,0.58,0.58981,220,0.340030912,
00.64.32,688,654,1342,809,0.6,0.58096,470,0.350223547,
00.64.33,387,368,755,433,0.57,0.57968,251,0.332450331,
00.64.34,324,284,608,395,0.65,0.60253,238,0.391447368,
00.64.35,248,260,508,320,0.63,0.65625,210,0.413385827,
00.64.36,191,227,418,260,0.62,0.71923,187,0.447368421,
00.65.01,773,753,1526,917,0.6,0.47328,434,0.28440367,
00.65.02,898,754,1652,1011,0.61,0.57666,583,0.352905569,
00.65.03,642,626,1268,841,0.66,0.59215,498,0.392744479,
00.65.04,541,475,1016,610,0.6,0.57705,352,0.346456693,
00.65.05,293,275,568,339,0.6,0.55752,189,0.332746479,
00.65.06,478,558,1036,651,0.63,0.60522,394,0.38030888,
00.65.07,287,306,593,372,0.63,0.46237,172,0.29005059,
00.65.08,282,257,539,350,0.65,0.54857,192,0.356215213,
00.65.09,491,486,977,605,0.62,0.54711,331,0.338792221,
00.65.10,411,403,814,526,0.65,0.48479,255,0.313267813,
00.65.11,350,340,690,487,0.71,0.42916,209,0.302898551,
00.65.12,331,369,700,500,0.71,0.47,235,0.335714286,
00.65.13,646,623,1269,780,0.61,0.52436,409,0.322301024,
00.65.14,348,409,757,473,0.62,0.57082,270,0.35667107,
00.65.15,263,269,532,398,0.75,0.87186,347,0.652255639,
00.65.16,174,186,360,315,0.88,0.87937,277,0.769444444,
00.65.17,376,351,727,407,0.56,0.59459,242,0.332874828,
00.65.18,413,434,847,501,0.59,0.58084,291,0.343565525,
00.65.19,414,410,824,530,0.64,0.5,265,0.321601942,
00.65.20,223,256,479,317,0.66,0.47003,149,0.311064718,
00.65.21,572,602,1174,698,0.59,0.58023,405,0.344974446,
00.65.22,301,306,607,408,0.67,0.5,204,0.336079077,
00.65.23,213,242,455,316,0.69,0.45253,143,0.314285714,
00.65.24,165,202,367,231,0.63,0.59307,137,0.373297003,
00.65.25,421,447,868,571,0.66,0.59019,337,0.388248848,
00.65.26,684,693,1377,821,0.6,0.53593,440,0.319535221,
00.65.27,428,458,886,525,0.59,0.66286,348,0.392776524,
00.65.28,339,357,696,474,0.68,0.48101,228,0.327586207,
00.65.29,348,352,700,489,0.7,0.47853,234,0.334285714,
00.65.30,560,536,1096,681,0.62,0.56681,386,0.352189781,
00.65.31,342,320,662,466,0.7,0.56009,261,0.394259819,
00.65.32,624,647,1271,723,0.57,0.47441,343,0.269866247,
00.65.33,596,625,1221,739,0.61,0.5318,393,0.321867322,
00.65.34,504,476,980,717,0.73,0.6848,491,0.501020408,
00.65.35,629,659,1288,758,0.59,0.52507,398,0.309006211,
00.66.01,1303,1019,2322,1292,0.56,0.56656,732,0.315245478,
00.66.02,1030,932,1962,1120,0.57,0.58304,653,0.332823649,
00.66.03,1217,1169,2386,1402,0.59,0.64194,900,0.377200335,
00.66.04,684,722,1406,842,0.6,0.52732,444,0.315789474,
00.66.05,541,596,1137,661,0.58,0.57791,382,0.335971856,
00.66.06,288,278,566,390,0.69,0.45897,179,0.316254417,
00.66.07,784,808,1592,950,0.6,0.52632,500,0.314070352,
00.66.08,377,366,743,430,0.58,0.59535,256,0.344549125,
00.66.09,229,232,461,285,0.62,0.65965,188,0.407809111,
00.66.10,425,415,840,503,0.6,0.56262,283,0.336904762,
00.66.11,1001,988,1989,1161,0.58,0.5814,675,0.339366516,
00.66.12,300,287,587,419,0.71,0.68019,285,0.485519591,
00.66.13,716,693,1409,919,0.65,0.5876,540,0.383250532,
00.66.14,174,208,382,255,0.67,0.72941,186,0.486910995,
00.66.15,939,944,1883,1138,0.6,0.52548,598,0.317578332,
00.66.16,141,188,329,224,0.68,0.47768,107,0.325227964,
00.66.17,197,223,420,316,0.75,0.75949,240,0.571428571,
00.66.18,308,264,572,426,0.74,0.53991,230,0.402097902,
00.66.19,728,708,1436,797,0.56,0.6123,488,0.339832869,
00.66.20,264,274,538,350,0.65,0.60286,211,0.392193309,
00.66.21,782,823,1605,909,0.57,0.58526,532,0.331464174,
00.66.22,124,115,239,167,0.7,0.62874,105,0.439330544,
00.66.23,528,570,1098,682,0.62,0.55718,380,0.346083789,
00.66.24,285,313,598,386,0.65,0.5285,204,0.341137124,
00.67.01,1065,860,1925,1046,0.54,0.49522,518,0.269090909,
00.67.02,1197,1019,2216,1056,0.48,0.51515,544,0.245487365,
00.67.03,599,496,1095,601,0.55,0.56905,342,0.312328767,
00.67.04,311,255,566,332,0.59,0.57229,190,0.335689046,
00.67.05,1008,842,1850,767,0.41,0.48631,373,0.201621622,
00.67.06,1575,1419,2994,1239,0.41,0.45682,566,0.189044756,
00.67.07,1445,1109,2554,1256,0.49,0.43312,544,0.212999217,
00.67.08,1216,1037,2253,1078,0.48,0.47124,508,0.225477142,
00.67.09,1238,1070,2308,1153,0.5,0.50217,579,0.250866551,
00.67.10,1167,918,2085,1032,0.49,0.48934,505,0.242206235,
00.67.11,1240,961,2201,1018,0.46,0.47446,483,0.219445706,
00.67.12,1495,1210,2705,1263,0.47,0.47189,596,0.220332717,
00.67.13,786,662,1448,784,0.54,0.52296,410,0.283149171,
00.67.14,784,656,1440,666,0.46,0.4985,332,0.230555556,
00.67.15,1298,1058,2356,1004,0.43,0.48008,482,0.204584041,
00.67.16,1449,1179,2628,1181,0.45,0.46232,546,0.207762557,
00.67.17,1513,1250,2763,1204,0.44,0.46013,554,0.200506696,
00.67.18,1614,1183,2797,965,0.35,0.43005,415,0.148373257,
00.67.19,660,550,1210,600,0.5,0.50667,304,0.251239669,
00.67.20,1346,1067,2413,1081,0.45,0.46438,502,0.208039785,
00.67.21,1101,908,2009,891,0.44,0.46465,414,0.206072673,
00.67.22,1191,983,2174,586,0.27,0.46928,275,0.12649494,
00.67.23,1640,1420,3060,1244,0.41,0.50804,632,0.206535948,
00.67.24,1330,1083,2413,903,0.37,0.43632,394,0.163282221,
00.67.25,581,599,1180,686,0.58,0.58746,403,0.341525424,
00.67.26,583,520,1103,546,0.5,0.51648,282,0.255666364,
00.67.27,291,260,551,259,0.47,0.54054,140,0.254083485,
00.67.28,1267,1158,2425,977,0.4,0.58854,575,0.237113402,
00.67.29,649,638,1287,636,0.49,0.59591,379,0.294483294,
00.67.30,1043,968,2011,929,0.46,0.53175,494,0.245648931,
00.67.31,616,613,1229,633,0.52,0.58926,373,0.303498779,
00.67.32,535,484,1019,438,0.43,0.44977,197,0.193326791,
00.67.33,265,270,535,290,0.54,0.44483,129,0.241121495,
00.67.34,246,278,524,322,0.61,0.49689,160,0.305343511,
00.67.35,1271,1152,2423,1111,0.46,0.53645,596,0.245976063,
00.67.36,314,297,611,325,0.53,0.48615,158,0.258592471,
00.67.37,467,448,915,490,0.54,0.57143,280,0.306010929,
00.67.38,515,526,1041,658,0.63,0.54863,361,0.34678194,
00.67.39,545,516,1061,593,0.56,0.52445,311,0.293119698,
00.67.40,1359,1271,2630,1084,0.41,0.41882,454,0.172623574,
00.67.41,1290,1153,2443,1132,0.46,0.51325,581,0.23782235,
00.67.42,1302,1221,2523,1054,0.42,0.43643,460,0.182322632,
00.67.43,814,744,1558,775,0.5,0.51742,401,0.257381258,
00.67.44,846,829,1675,790,0.47,0.49747,393,0.234626866,
00.67.45,974,922,1896,1092,0.58,0.52015,568,0.299578059,
00.67.46,724,648,1372,712,0.52,0.57022,406,0.295918367,
00.67.47,700,691,1391,818,0.59,0.59046,483,0.347232207,
00.67.48,715,712,1427,745,0.52,0.54497,406,0.284512964,
00.67.49,458,479,937,452,0.48,0.60841,275,0.293489861,
00.67.50,697,738,1435,658,0.46,0.45137,297,0.206968641,
00.67.51,631,584,1215,557,0.46,0.52244,291,0.239506173,
00.67.52,548,577,1125,663,0.59,0.53243,353,0.313777778,
00.67.53,872,885,1757,826,0.47,0.523,432,0.245873648,
00.67.54,1006,969,1975,990,0.5,0.48687,482,0.244050633,
00.67.55,1369,1309,2678,965,0.36,0.49016,473,0.176624347,
00.67.56,313,283,596,238,0.4,0.57563,137,0.229865772,
00.67.57,781,631,1412,522,0.37,0.4272,223,0.157932011,
00.67.58,375,362,737,431,0.58,0.58469,252,0.34192673,
00.67.59,647,637,1284,716,0.56,0.60615,434,0.338006231,
00.67.60,918,891,1809,873,0.48,0.55899,488,0.2697623,
00.67.61,469,462,931,535,0.57,0.63364,339,0.364124597,
00.67.62,493,437,930,397,0.43,0.63728,253,0.272043011,
00.67.63,872,824,1696,739,0.44,0.56292,416,0.245283019,
00.67.64,469,427,896,445,0.5,0.49888,222,0.247767857,
00.67.65,884,850,1734,889,0.51,0.53431,475,0.273933103,
00.67.66,588,567,1155,616,0.53,0.5276,325,0.281385281,
00.67.67,785,708,1493,735,0.49,0.53333,392,0.262558607,
00.67.68,1014,851,1865,827,0.44,0.48247,399,0.213941019,
00.67.69,721,686,1407,720,0.51,0.69306,499,0.354655295,
00.67.70,794,814,1608,902,0.56,0.46563,420,0.26119403,
00.68.01,726,591,1317,826,0.63,0.46731,386,0.293090357,
00.68.02,576,554,1130,712,0.63,0.49298,351,0.310619469,
00.68.03,1327,1159,2486,1492,0.6,0.47788,713,0.286806114,
00.68.04,229,191,420,242,0.58,0.45041,109,0.25952381,
00.68.05,507,472,979,560,0.57,0.58571,328,0.335035751,
00.68.06,1136,1082,2218,881,0.4,0.39387,347,0.15644725,
00.68.07,1188,949,2137,796,0.37,0.4108,327,0.15301825,
00.68.08,358,336,694,464,0.67,0.48922,227,0.327089337,
00.68.09,703,702,1405,718,0.51,0.49721,357,0.254092527,
00.68.10,591,577,1168,617,0.53,0.4684,289,0.247431507,
00.68.11,285,260,545,368,0.68,0.51902,191,0.350458716,
00.68.12,373,377,750,521,0.69,0.47985,250,0.333333333,
00.68.13,296,313,609,347,0.57,0.44092,153,0.251231527,
00.68.14,661,608,1269,869,0.68,0.58458,508,0.400315209,
00.68.15,574,631,1205,783,0.65,0.45083,353,0.292946058,
00.68.16,778,853,1631,1045,0.64,0.46507,486,0.297976701,
00.68.17,1106,1077,2183,752,0.34,0.46277,348,0.159413651,
00.68.18,299,317,616,380,0.62,0.56316,214,0.347402597,
00.68.19,542,580,1122,577,0.51,0.55113,318,0.28342246,
00.68.20,272,265,537,171,0.32,0.52632,90,0.167597765,
00.68.21,954,942,1896,1176,0.62,0.44813,527,0.277953586,
00.68.22,638,592,1230,707,0.57,0.471,333,0.270731707,
00.69.01,982,814,1796,1071,0.6,0.49767,533,0.296770601,
00.69.02,880,836,1716,1060,0.62,0.51509,546,0.318181818,
00.69.03,703,784,1487,988,0.66,0.49393,488,0.328177539,
00.69.04,490,480,970,635,0.65,0.51024,324,0.334020619,
00.69.05,256,269,525,375,0.71,0.60533,227,0.432380952,
00.69.06,770,761,1531,1026,0.67,0.58187,597,0.389941215,
00.69.07,882,839,1721,1032,0.6,0.49903,515,0.299244625,
00.69.08,578,652,1230,773,0.63,0.55757,431,0.350406504,
00.69.09,534,535,1069,708,0.66,0.47458,336,0.314312442,
00.69.10,899,890,1789,1229,0.69,0.49959,614,0.343208496,
00.69.11,151,172,323,229,0.71,0.64629,148,0.458204334,
00.69.12,696,744,1440,904,0.63,0.60951,551,0.382638889,
00.69.13,680,683,1363,821,0.6,0.5676,466,0.341892883,
00.69.14,652,680,1332,828,0.62,0.52657,436,0.327327327,
00.69.15,860,795,1655,1089,0.66,0.52158,568,0.343202417,
00.69.16,430,452,882,572,0.65,0.54021,309,0.350340136,
00.70.01,766,617,1383,779,0.56,0.58665,457,0.33044107,
00.70.02,1165,1006,2171,1297,0.6,0.51812,672,0.309534777,
00.70.03,1193,1089,2282,1292,0.57,0.54644,706,0.309377739,
00.70.04,1158,1035,2193,1235,0.56,0.55142,681,0.310533516,
00.70.05,759,654,1413,823,0.58,0.64763,533,0.377211607,
00.70.06,1035,945,1980,979,0.49,0.54341,532,0.268686869,
00.70.07,768,658,1426,867,0.61,0.49827,432,0.302945302,
00.70.08,684,574,1258,754,0.6,0.54775,413,0.328298887,
00.70.09,757,657,1414,867,0.61,0.66667,578,0.408769448,
00.70.10,759,652,1411,758,0.54,0.56728,430,0.304748405,
00.70.11,778,631,1409,768,0.55,0.46875,360,0.255500355,
00.70.12,1300,1050,2350,1388,0.59,0.4611,640,0.272340426,
00.70.13,766,642,1408,797,0.57,0.51192,408,0.289772727,
00.70.14,884,694,1578,854,0.54,0.51639,441,0.279467681,
00.70.15,815,645,1460,798,0.55,0.46867,374,0.256164384,
00.70.16,1394,1192,2586,1355,0.52,0.5321,721,0.278808971,
00.70.17,635,591,1226,675,0.55,0.51111,345,0.281402936,
00.70.18,926,827,1753,905,0.52,0.43646,395,0.225328009,
00.70.19,748,670,1418,781,0.55,0.46351,362,0.25528914,
00.70.20,693,611,1304,650,0.5,0.50462,328,0.251533742,
00.70.21,789,717,1506,725,0.48,0.48138,349,0.231739708,
00.70.22,1306,1092,2398,1295,0.54,0.48494,628,0.261884904,
00.70.23,1734,1451,3185,1241,0.39,0.42627,529,0.166091052,
00.79.01,1076,842,1918,1068,0.56,0.46536,497,0.259124088,
00.79.02,1384,1065,2449,1409,0.58,0.45635,643,0.262556145,
00.79.03,1575,1139,2714,1568,0.58,0.47832,750,0.276344878,
00.79.04,1696,1286,2982,1560,0.52,0.46603,727,0.24379611,
00.79.05,1534,1185,2719,1597,0.59,0.3995,638,0.23464509,
00.79.06,797,644,1441,930,0.65,0.47312,440,0.305343511,
00.79.07,1323,1028,2351,1425,0.61,0.47298,674,0.286686516,
00.79.08,1519,1162,2681,1632,0.61,0.45895,749,0.279373368,
00.79.09,894,670,1564,1005,0.64,0.45274,455,0.290920716,
00.79.10,1030,783,1813,1111,0.61,0.42304,470,0.259238831,
00.79.11,977,750,1727,1042,0.6,0.47985,500,0.289519398,
00.79.12,998,718,1716,1082,0.63,0.43808,474,0.276223776,
00.79.13,970,715,1685,1056,0.63,0.51136,540,0.320474777,
00.79.14,911,671,1582,994,0.63,0.47284,470,0.297092288,
00.79.15,896,677,1573,926,0.59,0.43952,407,0.258741259,
00.79.16,931,771,1702,1063,0.62,0.49483,526,0.309048179,
00.79.17,903,717,1620,959,0.59,0.41293,396,0.244444444,
00.79.18,815,613,1428,848,0.59,0.50708,430,0.301120448,
00.79.19,1174,857,2031,1162,0.57,0.46816,544,0.267848351,
00.79.20,912,697,1609,880,0.55,0.54773,482,0.299564947,
00.79.21,895,778,1673,971,0.58,0.50154,487,0.291093843,
00.79.22,937,743,1680,1094,0.65,0.53108,581,0.345833333,
00.79.23,1016,867,1883,1216,0.65,0.46711,568,0.301646309,
00.79.24,1673,1370,3043,1598,0.53,0.47121,753,0.247453171,
00.79.25,733,671,1404,860,0.61,0.50698,436,0.310541311,
00.79.26,943,767,1710,1004,0.59,0.44323,445,0.260233918,
00.79.27,799,693,1492,845,0.57,0.49467,418,0.280160858,
00.79.28,945,722,1667,1016,0.61,0.48327,491,0.294541092,
00.79.29,1052,797,1849,1041,0.56,0.47743,497,0.268793943,
00.79.30,965,769,1734,1079,0.62,0.48285,521,0.300461361,
00.79.31,1034,842,1876,958,0.51,0.5,479,0.25533049,
00.79.32,1584,1269,2853,1576,0.55,0.44416,700,0.245355766,
00.79.33,903,700,1603,958,0.6,0.48017,460,0.286961946,
00.79.34,766,637,1403,881,0.63,0.4597,405,0.288667142,
00.79.35,909,680,1589,933,0.59,0.44051,411,0.258653241,
00.79.36,736,637,1373,797,0.58,0.45922,366,0.266569556,
00.79.37,834,688,1522,892,0.59,0.51682,461,0.302890933,
00.79.38,968,770,1738,1099,0.63,0.48408,532,0.306098964,
00.79.39,836,646,1482,841,0.57,0.45422,382,0.257759784,
00.79.40,869,777,1646,967,0.59,0.49741,481,0.292223572,
00.79.41,867,653,1520,932,0.61,0.47639,444,0.292105263,
00.79.42,1056,817,1873,1071,0.57,0.48739,522,0.278697277,
00.79.43,1545,1282,2827,1496,0.53,0.4873,729,0.257870534,
00.79.44,899,710,1609,941,0.58,0.47821,450,0.279676818,
00.79.45,872,745,1617,1059,0.65,0.52786,559,0.345701917,
00.79.46,1562,1306,2868,1217,0.42,0.38948,474,0.165271967,
00.79.47,1008,802,1810,1020,0.56,0.45,459,0.25359116,
00.79.48,883,706,1589,1051,0.66,0.46813,492,0.309628697,
00.79.49,1177,965,2142,1189,0.56,0.50463,600,0.280112045,
00.79.50,1194,1003,2197,1277,0.58,0.4863,621,0.28265817,
00.79.51,1648,1259,2907,1582,0.54,0.46903,742,0.255245958,
00.79.52,715,666,1381,825,0.6,0.57576,475,0.343953657,
00.79.53,726,632,1358,887,0.65,0.58625,520,0.382916053,
00.79.54,785,788,1573,995,0.63,0.60704,604,0.383979657,
00.79.55,751,659,1410,821,0.58,0.49208,404,0.286524823,
00.79.56,794,731,1525,853,0.56,0.49355,421,0.276065574,
00.79.57,735,816,1551,977,0.63,0.57216,559,0.360412637,
00.79.58,629,601,1230,729,0.59,0.49383,360,0.292682927,
00.79.59,728,681,1409,873,0.62,0.47194,412,0.292405962,
00.79.60,748,717,1465,921,0.63,0.56026,516,0.35221843,
00.79.61,570,476,1046,637,0.61,0.60754,387,0.36998088,
00.79.62,811,773,1584,935,0.59,0.56578,529,0.333964646,
00.79.63,742,682,1424,882,0.62,0.63832,563,0.395365169,
00.79.64,744,651,1395,777,0.56,0.51866,403,0.288888889,
00.79.65,404,398,802,521,0.65,0.61804,322,0.401496259,
00.79.66,1397,1205,2602,1583,0.61,0.52937,838,0.322059954,
00.79.67,883,698,1581,1010,0.64,0.47228,477,0.30170778,
00.79.68,863,693,1556,1006,0.65,0.47614,479,0.307840617,
00.79.69,1026,746,1772,1048,0.59,0.5124,537,0.303047404,
00.79.70,972,790,1762,1058,0.6,0.48204,510,0.289443814,
00.79.71,930,748,1678,1001,0.6,0.44555,446,0.26579261,
00.79.72,824,680,1504,823,0.55,0.45565,375,0.249335106,
00.79.73,871,776,1647,948,0.58,0.43565,413,0.250758956,
00.79.74,842,684,1526,841,0.55,0.47206,397,0.260157274,
00.79.75,862,688,1550,941,0.61,0.43677,411,0.26516129,
00.79.76,870,651,1521,910,0.6,0.49011,446,0.293228139,
00.79.77,906,795,1701,1046,0.61,0.47992,502,0.295120517,
00.79.78,614,583,1197,739,0.62,0.52233,386,0.322472849,
00.79.79,680,503,1183,668,0.56,0.56587,378,0.319526627,
00.79.80,759,650,1409,818,0.58,0.42665,349,0.2476934,
00.79.81,606,565,1171,761,0.65,0.54402,414,0.35354398,
00.79.82,691,741,1432,880,0.61,0.49318,434,0.303072626,
00.79.83,531,518,1049,661,0.63,0.55522,367,0.349857007,
00.79.84,770,738,1508,938,0.62,0.58635,550,0.364721485,
00.79.85,825,856,1681,1113,0.66,0.55166,614,0.365258775,
00.79.86,798,740,1538,1073,0.7,0.62535,671,0.436280884,
00.79.87,812,741,1553,999,0.64,0.53554,535,0.344494527,
00.79.88,635,588,1223,731,0.6,0.65663,480,0.392477514,
00.79.89,1325,1051,2376,1788,0.75,0.74273,1328,0.558922559,
00.79.90,0,0,0,50,0,0.82,41,0,
00.80.01,715,617,1332,1008,0.76,0.63194,637,0.478228228,
00.80.02,428,426,854,642,0.75,0.66044,424,0.496487119,
00.80.03,132,167,299,238,0.8,0.69748,166,0.555183946,
00.80.04,260,242,502,384,0.76,0.69792,268,0.533864542,
00.80.05,126,140,266,200,0.75,0.725,145,0.545112782,
00.80.06,200,210,410,293,0.71,0.60751,178,0.434146341,
00.80.07,318,312,630,441,0.7,0.62585,276,0.438095238,
00.80.08,140,158,298,229,0.77,0.59389,136,0.456375839,
00.80.09,275,308,583,397,0.68,0.56423,224,0.384219554,
00.80.10,182,187,369,277,0.75,0.67509,187,0.506775068,
00.80.11,190,213,403,309,0.77,0.61812,191,0.473945409,
00.80.12,215,227,442,337,0.76,0.65875,222,0.502262443,
00.80.13,346,356,702,508,0.72,0.75394,383,0.545584046,
00.80.14,272,305,577,384,0.67,0.70313,270,0.467937608,
00.80.15,372,367,739,505,0.68,0.69307,350,0.473612991,
00.80.16,293,270,563,389,0.69,0.62725,244,0.43339254,
00.80.17,413,446,859,654,0.76,0.66514,435,0.506402794,
00.80.18,80,107,187,157,0.84,0.75159,118,0.631016043,
00.80.19,222,247,469,339,0.72,0.63717,216,0.460554371,
00.80.20,132,144,276,227,0.82,0.74449,169,0.612318841,
00.80.21,246,238,484,374,0.77,0.71925,269,0.555785124,
00.80.22,208,235,443,343,0.77,0.63557,218,0.492099323,
00.80.23,102,119,221,171,0.77,0.68421,117,0.529411765,
00.80.24,246,268,514,376,0.73,0.73404,276,0.536964981,
00.80.25,241,253,494,355,0.72,0.71549,254,0.51417004,
00.80.26,252,273,525,357,0.68,0.76471,273,0.52,
00.80.27,201,203,404,297,0.74,0.82155,244,0.603960396,
00.80.28,621,612,1233,904,0.73,0.72235,653,0.529602595,
00.80.29,252,251,503,356,0.71,0.63764,227,0.451292247,
00.81.01,468,366,834,568,0.68,0.6919,393,0.471223022,
00.81.02,575,438,1013,569,0.56,0.61863,352,0.347482725,
00.81.03,585,540,1125,617,0.55,0.62399,385,0.342222222,
00.81.04,489,407,896,512,0.57,0.66992,343,0.3828125,
00.81.05,1251,1007,2258,1326,0.59,0.59502,789,0.349424269,
00.81.06,358,292,650,430,0.66,0.61163,263,0.404615385,
00.81.07,957,741,1698,981,0.58,0.60856,597,0.351590106,
00.81.08,674,532,1206,739,0.61,0.62246,460,0.381426202,
00.81.09,443,373,816,515,0.63,0.66019,340,0.416666667,
00.81.10,698,585,1283,797,0.62,0.66876,533,0.41543258,
00.81.11,734,624,1358,866,0.64,0.61663,534,0.393225331,
00.81.12,548,497,1045,702,0.67,0.7265,510,0.488038278,
00.81.13,152,176,328,229,0.7,0.56332,129,0.393292683,
00.81.14,1002,949,1951,1156,0.59,0.60727,702,0.359815479,
00.81.15,738,798,1536,1062,0.69,0.53013,563,0.366536458,
00.81.16,508,519,1027,701,0.68,0.50499,354,0.344693281,
00.81.17,611,663,1274,850,0.67,0.72353,615,0.482731554,
00.81.18,259,303,562,347,0.62,0.68012,236,0.419928826,
00.81.19,347,355,702,473,0.67,0.57717,273,0.388888889,
00.81.20,420,425,845,556,0.66,0.66906,372,0.440236686,
00.81.21,530,582,1112,736,0.66,0.59918,441,0.396582734,
00.81.22,1144,1175,2319,1265,0.55,0.60158,761,0.328158689,
00.81.23,272,320,592,386,0.65,0.59067,228,0.385135135,
00.81.24,619,643,1262,769,0.61,0.63329,487,0.385895404,
00.81.25,600,611,1211,751,0.62,0.61917,465,0.383980182,
00.81.26,97,109,206,155,0.75,0.60645,94,0.45631068,
00.81.27,643,630,1273,825,0.65,0.62182,513,0.402985075,
00.81.28,578,571,1149,680,0.59,0.63382,431,0.37510879,
00.81.29,406,437,843,536,0.64,0.77239,414,0.491103203,
00.81.30,585,524,1109,661,0.6,0.63843,422,0.380522994,
00.81.31,670,706,1376,881,0.64,0.60726,535,0.38880814,
00.81.32,924,1006,1930,1109,0.57,0.70424,781,0.404663212,
00.81.33,739,775,1514,923,0.61,0.73348,677,0.447159841,
00.81.34,222,256,478,282,0.59,0.82624,233,0.487447699,
00.81.35,614,672,1286,720,0.56,0.69722,502,0.390357698,
00.81.36,980,1043,2023,1096,0.54,0.70073,768,0.379634207,
00.81.37,824,895,1719,1040,0.61,0.69135,719,0.418266434,
00.81.38,251,284,535,326,0.61,0.75153,245,0.457943925,
00.81.39,304,295,599,359,0.6,0.66017,237,0.395659432,
00.81.40,380,406,786,486,0.62,0.64403,313,0.39821883,
00.81.41,487,468,955,569,0.6,0.65378,372,0.389528796,
00.81.42,1115,967,2082,1214,0.58,0.57908,703,0.3376561,
00.81.43,930,958,1888,1046,0.55,0.59369,621,0.328919492,
00.81.44,595,691,1286,858,0.67,0.58275,500,0.388802488,
00.81.45,318,327,645,419,0.65,0.4821,202,0.313178295,
00.81.46,555,657,1212,731,0.6,0.61149,447,0.368811881,
00.81.47,320,335,655,432,0.66,0.60648,262,0.4,
00.81.48,496,480,976,536,0.55,0.625,335,0.343237705,
00.81.49,435,457,892,525,0.59,0.60571,318,0.356502242,
00.81.50,695,793,1488,992,0.67,0.65827,653,0.438844086,
00.81.51,532,533,1065,680,0.64,0.64559,439,0.412206573,
00.81.52,692,724,1416,841,0.59,0.53508,450,0.31779661,
00.81.53,447,478,925,603,0.65,0.4743,286,0.309189189,
00.81.54,670,746,1416,773,0.55,0.60931,471,0.332627119,
00.81.55,691,710,1401,890,0.64,0.57528,512,0.365453248,
00.81.56,640,659,1299,787,0.61,0.63787,502,0.386451116,
00.81.57,453,452,905,593,0.66,0.63744,378,0.417679558,
00.82.01,537,486,1023,674,0.66,0.6365,429,0.419354839,
00.82.02,101,116,217,127,0.59,0.62205,79,0.3640553,
00.82.03,166,157,323,231,0.72,0.41558,96,0.297213622,
00.82.04,194,221,415,242,0.58,0.59091,143,0.344578313,
00.82.05,222,241,463,287,0.62,0.62021,178,0.384449244,
00.82.06,168,212,380,236,0.62,0.53814,127,0.334210526,
00.82.07,77,86,163,97,0.6,0.62887,61,0.374233129,
00.82.08,54,56,110,72,0.65,0.56944,41,0.372727273,
00.82.09,164,162,326,214,0.66,0.59813,128,0.392638037,
00.82.10,147,173,320,236,0.74,0.63136,149,0.465625,
00.82.11,66,63,129,92,0.71,0.77174,71,0.550387597,
00.82.12,99,101,200,146,0.73,0.73288,107,0.535,
00.82.13,81,74,155,112,0.72,0.60714,68,0.438709677,
00.82.14,295,303,598,392,0.66,0.625,245,0.409698997,
00.82.15,314,330,644,413,0.64,0.57627,238,0.369565217,
00.82.16,293,321,614,417,0.68,0.42446,177,0.288273616,
00.82.17,207,216,423,279,0.66,0.57706,161,0.380614657,
00.82.18,100,82,182,136,0.75,0.72794,99,0.543956044,
00.82.19,55,41,96,82,0.85,0.67073,55,0.572916667,
00.82.20,171,165,336,220,0.65,0.65455,144,0.428571429,
00.82.21,108,98,206,157,0.76,0.66242,104,0.504854369,
00.82.22,61,62,123,89,0.72,0.79775,71,0.577235772,
00.82.23,210,233,443,301,0.68,0.57143,172,0.388261851,
00.82.24,90,94,184,138,0.75,0.80435,111,0.60326087,
00.82.25,114,141,255,173,0.68,0.52601,91,0.356862745,
00.82.26,116,112,228,146,0.64,0.67123,98,0.429824561,
00.82.27,117,126,243,165,0.68,0.75152,124,0.510288066,
00.82.28,221,241,462,307,0.66,0.69055,212,0.458874459,
00.82.29,124,136,260,197,0.76,0.7665,151,0.580769231,
00.82.30,97,96,193,143,0.74,0.83217,119,0.616580311,
00.82.31,147,153,300,217,0.72,0.58525,127,0.423333333,
00.82.32,89,93,182,128,0.7,0.625,80,0.43956044,
00.82.33,61,77,138,85,0.62,0.61176,52,0.376811594,
00.82.34,116,123,239,154,0.64,0.71429,110,0.460251046,
00.82.35,88,89,177,92,0.52,0.78261,72,0.406779661,
00.82.36,135,148,283,149,0.53,0.73826,110,0.38869258,
00.82.37,122,125,247,133,0.54,0.6391,85,0.344129555,
00.82.38,212,205,417,261,0.63,0.55172,144,0.345323741,
00.82.39,223,238,461,263,0.57,0.65019,171,0.370932755,
00.82.40,126,132,258,159,0.62,0.61635,98,0.379844961,
00.82.41,177,172,349,204,0.58,0.54412,111,0.318051576,
00.82.42,178,187,365,233,0.64,0.71245,166,0.454794521,
00.82.43,200,194,394,264,0.67,0.66288,175,0.444162437,
00.82.44,74,85,159,139,0.87,0.79856,111,0.698113208,
00.82.45,140,130,270,175,0.65,0.61714,108,0.4,
00.82.46,100,96,196,132,0.67,0.68182,90,0.459183673,
00.82.47,106,107,213,157,0.74,0.6242,98,0.460093897,
00.82.48,41,51,92,73,0.79,0.63014,46,0.5,
